 state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
AZ,AZ,4,85006,3,1,1,7,N, ,4,2,89,1245,1300,60688,60688,0.3,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85007,3,1,1,3,N, ,2,2,47,800,800,12088,12288,2.7,9.3,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85007,3,1,1,1,N, ,4,2,68,1340,1030,31888,32188,0.8,89.8,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85007,3,1,1,2,N, ,2,2,98,1700,1700,61288,61488,0.1,0,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85007,3,1,1,1,N, ,3,2,122,1700,1700,71588,71788,0.2,0,378.243829,1,0,13,MARICOPA            
AZ,AZ,4,85008,3,0,9,0, , ,4,2,22,800,800,120287,120287,1.6,13.9,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,3,N, ,4,2,30,1415,1417,112887,113087,1.3,12.8,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,2,1,2,N, ,5,2,29,1659,1716,120287,120287,1,23.7,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,7,N, ,4,2,32,1330,1335,120287,121087,1,29,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,1,N, ,3,2,43,1230,1240,12488,12688,0.9,32.2,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,3,N, ,2,2,37,1100,1100,121987,122187,0.4,0,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,2,N, ,2,2,67,1500,1500,31888,32088,3.4,8.4,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,7,N, ,2,2,74,2000,2000,40488,40488,0.6,50.2,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,1,N, ,1,2,74,1630,1630,40488,40488,0.6,49.4,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,3,N, ,2,2,79,1530,1530,41388,41588,0.8,26.1,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,2,N, ,5,2,94,2000,2000,61588,61788,0.5,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85008,3,1,1,1,N, ,5,2,9,1635,2000,50588,51088,0.9,32.6,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85009,3,1,1,3, , ,1,2,51,930,1700,20288,21088,0,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85009,3,1,1,2, , ,3,2,52,1510,1950,12988,20288,2.8,14.5,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85009,3,1,1,3,N, ,4,2,102,835,835,61588,61788,0.2,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85009,3,1,1,3,N, ,5,2,101,2200,2200,61888,62088,0,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85009,3,1,1,3,N, ,1,2,13,745,745,50588,51188,0.4,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85012,3,1,1,1,N, ,4,2,73,630,630,32988,33188,0.7,32.9,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85012,3,1,1,3,N, ,2,2,4,800,800,42388,42588,1.2,35.5,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85013,3,0,9,0, , ,3,2,39,1500,1300,11488,11888,6.6,16.9,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85013,3,0,9,0, , ,5,2,90,540,700,61588,61788,0.2,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85013,3,2,1,3,N, ,2,2,89,2130,915,60688,60688,3.4,7.1,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85013,3,1,1,3,N, ,1,2,123,1200,2000,70788,70788,0.2,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85013,3,2,1,2,N, ,4,2,116,730,730,72188,72488,1,57.1,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85013,3,1,1,1,N, ,1,2,1,1425,1425,42088,42488,1.7,10.9,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,0,9,0, , ,2,2,33,1320,1320,120287,121087,2.3,68.1,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,7,N, ,4,2,36,1100,1100,10188,10188,4.6,7,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,0,9,0, , ,1,2,31,1800,1800,120287,121287,1.4,66,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,5,1,7,N, ,3,2,31,1530,1530,120287,120287,2,11.5,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,3,N, ,2,2,60,1710,1710,30388,30388,0.9,32.6,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,1,N, ,2,2,64,1630,1630,31588,31788,1.7,15.5,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,1,N, ,1,2,69,1430,1600,32588,32788,1.1,20.7,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,1,N, ,2,2,71,1600,630,40488,40488,1.3,19.9,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,5,N, ,3,2,79,930,930,42588,42788,1.5,18.6,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,1,N, ,5,2,87,2235,2242,61888,62088,0.4,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,1,N, ,4,2,86,1600,1300,60688,60688,0.3,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,2,1,1,N, ,5,2,88,800,800,60688,60688,1.6,12.4,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,3,N, ,4,2,4,2030,2030,42588,42788,0.5,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85014,3,1,1,1,N, ,5,2,13,1045,1350,70788,70788,1.1,34.2,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,0,9,0, , ,4,2,40,1250,1251,10188,10188,1.5,20.7,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,2,N, ,5,2,32,1345,1730,121887,122087,1.7,27.6,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,0,9,0, , ,5,2,48,1220,1700,12088,12288,2.8,9.6,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,5,1,3,N, ,1,2,54,700,700,22288,22488,2.6,13.6,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,2,1,1,N, ,2,2,54,805,807,22988,30388,5.4,8.1,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,1,N, ,4,2,54,1245,1507,32488,32688,0.9,31.9,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,1,N, ,4,2,66,1500,1700,31688,31888,2.2,10.6,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,3,N, ,4,2,82,530,530,52088,52288,0.4,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,1,N, ,1,2,75,1430,1430,40488,41188,1.4,15.4,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,2,N, ,1,2,83,1200,1800,52188,52388,0.6,25,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,3,N, ,2,2,106,845,858,62788,62988,0.1,0,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,3,N, ,5,2,95,630,638,62088,62488,0.3,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,1,N, ,2,2,87,1125,1125,61188,61388,0.3,0,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,1,N, ,1,2,126,700,700,70788,70788,0.4,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85015,3,1,1,3,N, ,5,2,10,700,700,50588,50588,1.4,17.8,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,1,1,7,N, ,4,2,34,2000,2000,122687,122887,1.7,23.6,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,1,1,2,N, ,4,2,45,1430,1435,11288,11488,0.9,32.8,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,1,1,2,N, ,4,2,49,2030,2200,12288,12488,2.7,9.7,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,2,1,2,N, ,5,2,58,900,1000,22788,22988,0.8,26.3,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,1,1,1,N, ,2,2,69,2045,2245,32588,32788,0.8,64.5,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,2,1,2,N, ,3,2,72,725,725,40488,40488,0.9,23.5,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,1,1,1,N, ,4,2,78,1730,1730,41388,41588,0.3,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,1,1,7,N, ,2,2,114,1010,815,62588,62888,1,34.6,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,1,1,3,N, ,2,2,113,2100,2100,62888,63088,0.9,30.9,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,2,1,1,N, ,1,2,102,800,800,62088,62288,2.4,9,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85016,3,1,1,1,N, ,2,2,13,1230,1730,50588,50588,1.1,20.7,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85017,3,1,1,3,N, ,4,2,81,700,700,53088,60688,0,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85017,3,1,1,2,N, ,3,2,86,1900,1900,61788,61988,0.2,0,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85017,3,1,1,3,N, ,4,2,126,1130,1130,70788,70788,0.4,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85017,3,1,1,3,N, ,5,2,11,620,620,51688,51888,1,29.1,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85017,3,1,1,3,N, ,1,2,14,1450,1500,51088,51288,0.6,38.1,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,3,N, ,2,2,22,1745,1830,111987,112187,1.3,25.3,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,1,N, ,1,2,23,2145,815,112187,112487,1.3,14.5,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,3,N, ,5,2,41,1700,1710,10188,10188,4.8,22.6,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,3,N, ,1,2,39,1830,2130,122687,122887,1.3,27.8,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,3,N, ,5,2,49,930,936,11688,11888,1.1,22.8,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,3,N, ,3,2,46,1000,1000,11788,11988,1.4,13.4,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,1, , ,1,2,51,1800,2355,20288,20288,0.3,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,3,N, ,2,2,57,900,900,30388,30388,0.6,123.6,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,3,N, ,3,2,66,1530,1530,31888,32088,2.9,8.5,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,1,N, ,1,2,69,1800,1800,32488,32688,2,14.5,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,3,N, ,3,2,76,2100,2100,42088,42288,3.2,9.8,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,1,N, ,5,2,106,800,800,62288,62488,0.9,23.3,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,1,N, ,1,2,86,2100,2130,53088,60688,1.1,27.7,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,2,N, ,5,2,89,1930,1930,62488,62688,0.2,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85018,3,1,1,1,N, ,3,2,105,800,800,62588,62788,0.3,0,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,3,N, ,1,2,21,2215,2215,112287,112487,2.2,9,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,2,N, ,5,2,26,1830,1848,120287,121087,1.7,17.1,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,1,N, ,2,2,36,940,940,121687,121887,0.7,32.4,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,1,N, ,1,2,62,1615,1730,30388,30388,4,7.8,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,1,N, ,4,2,63,630,1330,31488,31688,0.5,47.2,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,3,N, ,2,2,69,1030,1030,32888,33088,3.3,10.3,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,1,N, ,2,2,79,1030,1030,41888,42088,2.3,13.8,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,0,2,N, ,4,2,77,1000,1000,41288,41488,0,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,2,N, ,3,2,80,1815,1818,41288,41488,0,0,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,2,N, ,4,2,93,830,1130,60688,61188,0.3,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,2,N, ,4,2,3,1540,1550,41988,42188,3.7,9.1,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,0,9,0, , ,2,2,12,2122,2130,43088,50588,1.7,19.9,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85019,3,1,1,3,N, ,5,2,6,2020,2100,42888,43088,0.2,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,3,N, ,5,2,28,700,700,120287,120287,1.7,18.9,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,3,N, ,3,2,28,1430,1430,120287,120287,1.6,14.3,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,3,N, ,3,2,30,1300,1300,120287,120287,1.2,44.1,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,2,N, ,4,2,32,1715,1700,120287,120287,0.9,21.3,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,2,1,3,N, ,2,2,49,1410,1210,12688,12888,0.8,31.7,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,3,N, ,4,2,70,1500,1600,32388,32588,0.5,36.8,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,0,9,0, , ,2,2,72,500,500,40488,40488,0.4,0,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,1,N, ,2,2,75,630,630,41388,41588,0.7,27.8,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,2,1,2,N, ,4,2,84,900,900,61888,62088,0.4,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,3,N, ,1,2,121,800,800,70788,70788,0.3,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,1,N, ,5,2,109,1920,1920,62188,62388,0,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85020,3,1,1,3,N, ,4,2,5,1200,1200,42788,42988,0.1,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,3,N, ,2,2,40,810,800,11588,11788,1.3,35.9,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,1,N, ,4,2,50,1327,1328,12688,12888,4.8,6.4,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,1, , ,3,2,52,1330,1500,20288,21188,0.8,41.2,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,2,2,3,N, ,3,2,59,815,815,30388,31188,16.4,63.8,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,1,N, ,2,2,74,1430,900,33188,40488,0.9,25.4,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,1,N, ,5,2,75,1235,1245,41288,41488,0.7,36.4,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,3,N, ,1,2,104,1214,741,61688,61988,0.4,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,1,N, ,3,2,106,1500,1500,61888,62088,2.1,10.9,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,3,N, ,1,2,101,1220,1220,61788,61988,0.2,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,5,N, ,1,2,112,945,820,62488,62688,0.9,23.9,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,3,N, ,5,2,111,645,655,62788,62988,0,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,2,N, ,5,2,9,1320,1420,51888,52088,0.5,0,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85021,3,1,1,2,N, ,1,2,11,1000,1330,51188,51388,0.6,44.5,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85022,3,1,1,1,N, ,1,2,21,1400,1515,120287,120287,2,13.2,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85022,3,1,1,3,N, ,5,2,42,1500,1500,10188,10188,2.8,12.2,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85022,3,1,1,3,N, ,5,2,51,1912,1940,20288,20288,1,29.2,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85022,3,1,1,3, , ,5,2,52,2100,2105,13088,20288,1.7,14.7,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85022,3,1,1,1,N, ,5,2,63,2100,730,41088,41388,0.8,33.6,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85022,3,5,1,2,N, ,1,2,69,835,836,32688,32888,1,17.9,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85022,3,1,1,3,N, ,4,2,98,855,855,61888,62088,2.8,7.8,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85022,3,1,1,2,N, ,3,2,8,1111,1111,51488,51688,1.4,17.9,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,7,N, ,2,2,31,1905,1905,122087,122287,3.8,10.7,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,3,N, ,1,2,36,820,820,121687,121887,4,6.9,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,1,N, ,1,2,34,1610,1610,120287,121187,2.5,9.9,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,2,N, ,5,2,47,1015,1030,22288,22488,1.3,24.5,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,3,N, ,2,2,49,1150,1150,12288,12488,4.9,7.4,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,0, , ,5,2,53,600,630,20288,20288,2.3,21.4,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,0,N, ,1,2,59,2300,2300,30388,30388,1.1,29.7,359.164059,2,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,2,N, ,4,2,60,900,900,30388,30388,2.5,10.3,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,3,N, ,1,2,81,515,515,62088,62288,1.8,18.4,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,2,N, ,2,2,14,2000,2000,51788,51988,0,0,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,0,9,0, , ,1,2,77,2100,2100,41288,41488,0.6,35.1,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,1,N, ,1,2,6,1500,1600,42888,43088,0.7,35.5,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85023,3,1,1,1,N, ,3,2,14,1645,1645,51388,51588,0.5,36.7,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85024,3,1,1,3,N, ,2,2,32,1015,1015,120287,121187,2.2,12.9,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85024,3,1,1,3,N, ,5,2,45,2000,1945,11288,11488,0.9,26.4,364.958323,1,0,13,MARICOPA            
AZ,AZ,4,85024,3,1,1,1,N, ,2,2,50,1100,1100,12588,12788,1.1,42.4,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85024,3,1,1,2,N, ,3,2,60,2050,2100,30388,30388,1.8,16.1,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85024,3,1,1,3,N, ,1,2,82,1130,1130,52188,52388,1,26.2,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85024,3,1,1,3,N, ,4,2,118,615,640,70788,70788,0.2,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,0,9,0, , ,3,2,36,1600,1600,121587,121787,7.6,4.4,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,1,1,3,N, ,3,2,31,940,945,120287,120287,2.1,11.7,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,1,1,1,N, ,1,2,37,1600,1530,122487,122687,1.3,22.2,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,1,1,2,N, ,1,2,48,750,1320,22688,22888,4.1,7.2,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,1,1,3,N, ,2,2,48,1915,1945,12488,12688,1.7,12.4,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,1,1,3,N, ,2,2,62,1815,1815,31688,31888,0.9,23.6,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,1,1,2,N, ,2,2,64,1125,1130,31488,31688,0.9,32.6,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,1,1,1,N, ,3,2,101,1600,1800,61488,61688,0.3,0,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,0,9,0,0, ,2,2,118,1958,1958,62988,70788,0.3,0,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,0,1,3,N, ,2,2,9,1700,1700,43088,50588,2,11.1,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85027,3,1,0,7,Y, ,2,2,12,1800,2000,50588,50588,0.4,0,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85028,3,1,1,1,N, ,5,2,49,1400,1505,120287,121087,1.2,19.8,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85028,3,1,1,7,N, ,5,2,59,1700,1700,30388,30388,3,9.9,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85028,3,1,1,3,N, ,5,2,70,1915,2030,32988,33188,1.1,41.9,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85028,3,1,1,3,N, ,4,2,71,900,900,32688,32888,8,4,364.80402,2,0,13,MARICOPA            
AZ,AZ,4,85028,3,1,1,3,N, ,5,2,77,2217,2219,41188,41388,1.3,18.5,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85028,3,1,1,2,N, ,5,2,104,2000,2130,62888,70788,0.8,26.2,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85028,3,1,1,1,N, ,1,2,124,905,930,70788,70788,0.1,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,1,N, ,3,2,24,600,515,112387,112587,1.1,16.1,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,3,N, ,4,2,24,1030,1315,111987,112187,4.3,7,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,2,N, ,3,2,26,2100,2200,120287,120287,3.5,10.6,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,1,N, ,1,2,30,800,800,120287,120287,2,10.6,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,2,N, ,1,2,32,1630,700,120287,120287,3.4,6,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,2,N, ,4,2,42,830,830,11188,11388,0.5,55.9,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,5,N, ,3,2,51,1940,847,12888,13188,3.7,6.9,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,2, , ,2,2,52,1315,1315,12988,13188,1.7,12.4,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,1,N, ,4,2,54,1400,1400,21988,22188,1.5,17.1,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,3,N, ,4,2,58,800,800,31088,31288,1.8,16.7,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,2,N, ,4,2,63,1700,1700,31288,31488,1.1,22.5,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,1,N, ,3,2,80,1130,2330,42288,42488,1.5,12.9,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,7, , ,5,2,73,1600,1600,33088,40488,1.4,17.7,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,1,1,3,N, ,4,2,5,2000,2000,62788,62988,1,33.5,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,0,9,0, , ,5,2,9,1000,1000,50588,50588,0.9,33,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85029,3,0,9,0,0, ,4,2,7,1120,800,42988,50588,0.4,0,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,1,1,1,N, ,4,2,21,830,830,111987,112187,50.8,1.4,364.80402,2,0,13,MARICOPA            
AZ,AZ,4,85031,3,5,1,3,N, ,4,2,24,1030,1145,112287,112487,2,11.7,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,1,1,3,N, ,3,2,56,1725,1724,22688,22888,2.2,12,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,1,1,1,N, ,5,2,42,800,2000,11188,11388,1.7,19.2,364.958323,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,1,1,1,N, ,2,2,58,1500,1700,22988,30388,3.4,9.6,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,1,1,1,N, ,4,2,68,1100,1100,31988,32188,1.6,13.5,364.80402,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,1,1,3,N, ,3,2,87,900,600,60688,60688,0.3,0,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,1,1,1,N, ,1,2,122,2115,2115,70788,70788,0.1,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,2,2,1,N, ,1,2,112,1715,1745,62388,62588,0.1,0,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85031,3,1,1,3,N, ,3,2,116,1600,1600,62788,62988,0.4,0,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85032,3,1,1,2,N, ,1,2,24,630,630,120287,120287,2.9,11.5,359.164059,0,0,13,MARICOPA            
AZ,AZ,4,85032,3,1,1,1,N, ,2,2,43,1300,1300,11888,12088,0.6,49.6,363.432059,0,0,13,MARICOPA            
AZ,AZ,4,85032,3,1,1,3,N, ,3,2,55,1800,2000,22588,22788,0.8,23.5,378.243829,0,0,13,MARICOPA            
AZ,AZ,4,85032,3,1,1,1,N, ,4,2,56,1650,1703,30388,30388,1.7,14.7,364.80402,0,0,13,MARICOPA            
